id,url,title,lead_paragraph,category,publish_datetime,source,thumbnail_url,label,province_fixed,province_names,is_noise,noise_reasons
article_1440,https://tuoitre.vn/dat-coc-mua-vinfast-ec-van-toi-loi-lon-khi-1-mui-ten-trung-2-dich-20250613064327745.htm,"'Đặt cọc mua VinFast EC Van, tôi lợi lớn khi 1 mũi tên trúng 2 đích'",Anh Nguyễn Đức Duy - một người sở hữu nhiều mẫu xe VinFast - nhận định rằng VinFast EC Van sẽ là lựa chọn phù hợp cho những ai có nhu cầu giao hàng thường xuyên trong đô thị.,Xe & Vận tải,2025-06-13T07:36:45+07:00,Tuổi Trẻ,data/images/article_1440_image.png,clickbait,False,,False,
article_0020,https://vnexpress.net/bo-dao-nha-tranh-tai-phao-hoa-voi-anh-tren-song-han-4904628.html,Bồ Đào Nha tranh tài pháo hoa với Anh trên sông Hàn,"Đà Nẵng: Phiêu lưu với bản hòa nhạc rock và những màn pháo hoa đa sắc màu, Bồ Đào Nha gây ấn tượng mạnh so với màn trình diễn của đại diện đến từ Anh.",Tin tức tổng hợp,2025-06-22T00:39:00+07:00,VnExpress,data/images/article_0020_image.png,non-clickbait,True,Đà Nẵng,False,
article_1973,https://vnexpress.net/nhung-cach-phoi-dep-voi-ao-hai-day-4903376.html,Những cách phối đẹp với áo hai dây,Mặc áo hai dây cùng chân váy maxi theo phong cách boho là một trong những kiểu phối tạo nên vẻ ngoài hấp dẫn.,Other,2025-06-23T10:54:00+07:00,VnExpress,data/images/article_1973_image.png,non-clickbait,False,,False,
article_3629,https://baomoi.com/hdnd-huyen-tho-xuan-to-chuc-ky-hop-chuyen-de-quyet-dinh-mot-so-noi-dung-quan-trong-c52575401.epi,HĐND huyện Thọ Xuân tổ chức kỳ họp chuyên đề quyết định một số nội dung quan trọng,"Chiều 23/6, HĐND huyện Thọ Xuân tổ chức kỳ họp thứ 21 - kỳ họp chuyên đề để xem xét, quyết nghị một số nội dung quan trọng thuộc thẩm quyền.",Other,2025-06-23T10:21:00.000Z,Báo Mới,data/images/article_3629_image.png,non-clickbait,False,,False,
article_0378,https://thanhnien.vn/ten-phuong-xa-moi-sap-nhap-o-tphcm-phuong-bay-hien-co-xom-quang-doc-nhat-185250611100139367.htm,Tên phường xã mới sáp nhập ở TP.HCM: Phường Bảy Hiền có 'xóm Quảng' độc nhất,"Phường Bảy Hiền sáp nhập từ 3 phường cũ, mang tên gọi mới nhưng vẫn lưu giữ ký ức văn hóa, tôn giáo và nghề truyền thống giữa lòng TP.HCM.",Tin tức tổng hợp,2025-06-14T05:00:00+07:00,Thanh Niên,data/images/article_0378_image.png,non-clickbait,False,,False,
article_1547,https://www.saostar.vn/sao-sport/than-dong-top-40-the-gioi-tai-ngo-hagl-202506221441323796.html,Thần đồng top 40 thế giới tái ngộ HAGL,"Tiền vệ người Quảng Ngãi, Phan Thanh Hậu sẽ có cuộc tái ngộ CLB HAGL tại sân Pleiku",Thể thao,2025-06-22T14:47:34.885+07:00,SaoStar,data/images/article_1547_image.png,non-clickbait,False,,False,
article_2919,https://www.saostar.vn/du-lich-kham-pha/lao-cai-diem-den-cho-tin-do-du-lich-cham-he-2025-202505312238446176.html,Lào Cai - Điểm đến cho tín đồ du lịch chậm hè 2025,"Lào Cai miền đất Tây Bắc mờ sương, nơi thời gian dường như chậm lại, nhẹ nhàng đưa du khách vào hành trình khám phá.",Du lịch & Ẩm thực,2025-06-01T06:00:00.000+07:00,SaoStar,data/images/article_2919_image.png,non-clickbait,False,,False,
article_0092,https://thanhnien.vn/chu-tich-uy-ban-mttq-lam-truong-ban-to-chuc-tinh-uy-tay-ninh-185250616102903278.htm,Chủ tịch Ủy ban MTTQ làm Trưởng ban Tổ chức Tỉnh ủy Tây Ninh,"Ông Võ Đức Trong, Chủ tịch Ủy ban MTTQ VN tỉnh Tây Ninh, được điều động, giữ chức Trưởng ban Tổ chức Tỉnh ủy Tây Ninh.",Tin tức tổng hợp,2025-06-16T11:20:00+07:00,Thanh Niên,data/images/article_0092_image.png,non-clickbait,False,,False,
article_1286,https://www.saostar.vn/dien-anh/khong-co-bach-loc-va-vu-chinh-lam-giang-tien-da-flop-trong-im-lang-202506190859417889.html,"Không có Bạch Lộc và Vu Chính, Lâm Giang Tiên đã flop trong im lặng",Bạch Lộc và Vu Chính đã giúp Lâm Giang Tiên thoát khỏi cảnh thất bại lặng lẽ,Giải trí & Showbiz,2025-06-19T12:04:14.392+07:00,SaoStar,data/images/article_1286_image.png,non-clickbait,False,,False,
article_0226,https://baomoi.com/doi-tuyen-malaysia-di-tim-san-choi-sang-chanh-de-tiep-tuc-danh-bai-tuyen-viet-nam-c52571948.epi,Đội tuyển Malaysia đi tìm 'sân chơi sang chảnh' để tiếp tục đánh bại tuyển Việt Nam,Đội tuyển Malaysia tham dự giải quốc tế cực chất để không cho tuyển Việt Nam đòi nợ ngày 31-3-2026.,Thể thao,2025-06-23T05:48:37.000Z,Báo Mới,data/images/article_0226_image.png,clickbait,False,,False,
article_2932,https://www.saostar.vn/du-lich-kham-pha/mua-vang-tay-bac-trai-nghiem-ban-lang-giua-he-nang-202505160744107961.html,Mùa vàng Tây Bắc: Trải nghiệm bản làng giữa hè nắng,"Khi nắng hè chạm đến Tây Bắc, cả vùng núi cao bừng sáng trong sắc vàng óng ả của lúa chín, mở ra một hành trình trải nghiệm đầy mê hoặc.",Du lịch & Ẩm thực,2025-05-16T07:44:11.481+07:00,SaoStar,data/images/article_2932_image.png,non-clickbait,False,,False,
article_2365,https://kenh14.vn/21-tuoi-chuc-nang-than-chi-con-20-vi-lam-dung-nuoc-tang-luc-215250623150055795.chn,21 tuổi chức năng thận chỉ còn 20% vì lạm dụng nước tăng lực,"Mỗi kỳ thi đến, Hưng lại tìm đến nước tăng lực như ""trợ thủ"" để thức đêm, sau đợt ôn thi tốt nghiệp, cậu nhập viện trong tình trạng phù nề, nôn ói, mệt lả.",Other,2025-06-23T15:00:00,Kênh14,data/images/article_2365_image.png,non-clickbait,False,,False,
article_1565,https://www.saostar.vn/sao-sport/hlv-kim-sang-sik-trieu-tap-trung-ve-hoc-lop-12-cao-1m95-cua-hagl-202506201636159146.html,"HLV Kim Sang Sik triệu tập trung vệ học lớp 12, cao 1m95 của HAGL",Trung vệ HAGL Đinh Quang Kiệt đã được HLV Kim Sang Sik gọi lên U23 Việt Nam,Thể thao,2025-06-20T16:38:46.754+07:00,SaoStar,data/images/article_1565_image.png,non-clickbait,False,,False,
article_1064,https://baomoi.com/dac-sac-nghe-det-tho-cam-truyen-thong-cua-nguoi-m-nong-c52572250.epi,Đặc sắc nghề dệt thổ cẩm truyền thống của người M'nông,"Trải qua nhiều thế hệ, đồng bào M'nông tỉnh Bình Phước đã sáng tạo và tích lũy nhiều loại hình nghề thủ công truyền thống mang sắc thái đặc trưng của cộng đồng, trong đó nổi bật là nghề dệt thổ cẩm.",Văn hóa & Nghệ thuật,2025-06-23T06:58:00.000Z,Báo Mới,data/images/article_1064_image.png,non-clickbait,False,,False,
article_2878,https://thanhnien.vn/ngay-chay-olympic-vi-suc-khoe-toan-dan-2025-quy-tu-hang-nghin-nguoi-tham-gia-185250323120646929.htm,'Ngày chạy Olympic vì sức khỏe toàn dân 2025' quy tụ hàng nghìn người tham gia,"Sáng 23.3 tại khu vực đường Lê Duẩn, UBND TP.HCM, Sở VH-TT TP.HCM phối hợp cùng Nhà hát ca múa nhạc Bông Sen tổ chức 'Ngày chạy Olympic vì sức khỏe toàn dân 2025'.",Other,2025-03-23T12:16:00+07:00,Thanh Niên,data/images/article_2878_image.png,non-clickbait,False,,False,
article_0895,https://thanhnien.vn/mua-nang-bat-thuong-keo-dai-185250622182407855.htm,Mưa nắng bất thường kéo dài,"Sau một vài ngày nắng nóng, mưa lớn dị thường lại xuất hiện ở các tỉnh miền Bắc kéo theo cảnh báo lũ quét, sạt lở đất tại nhiều nơi. Dự báo, thời tiết tiếp tục diễn biến phức tạp trong 30 ngày tới với bão và áp thấp nhiệt đới trên Biển Đông có khả năng ảnh hưởng đến đất liền nước ta.",Kinh doanh & Kinh tế,2025-06-23T05:56:00+07:00,Thanh Niên,data/images/article_0895_image.png,non-clickbait,False,,False,
article_1728,https://vnexpress.net/de-bruyne-mong-napoli-chieu-mo-grealish-4904964.html,De Bruyne mong Napoli chiêu mộ Grealish,ItalyTiền vệ Kevin de Bruyne ủng hộ Napoli ký hợp đồng với đồng đội cũ tại Man City Jack Grealish trong kỳ chuyển nhượng hè 2025.,Thể thao,2025-06-23T10:23:00+07:00,VnExpress,data/images/article_1728_image.png,non-clickbait,False,,False,
article_2425,https://baomoi.com/vksnd-toi-cao-phe-chuan-khoi-to-bat-tam-giam-chu-tich-hdqt-cong-ty-co-phan-nuoc-gmt-va-dong-pham-c52572127.epi,"VKSND tối cao phê chuẩn khởi tố, bắt tạm giam Chủ tịch HĐQT Công ty cổ phần nước GMT và đồng phạm","VKSND tối cao (Vụ 1) vừa phê chuẩn quyết định khởi tố bị can, Lệnh bắt bị can để tạm giam, lệnh khám xét chỗ ở, nơi làm việc đối với Sỹ Anh Tuyên (SN 1976, trú tại xã Đông Yên, huyện Quốc Oai, thành phố Hà Nội, Chủ tịch HĐQT Công ty cổ phần nước GMT) và các đối tượng có liên quan để làm rõ hành vi 'Lừa đảo chiếm đoạt tài sản', theo quy định tại khoản 4, Điều 174 Bộ luật Hình sự.",Chính trị & An ninh,2025-06-23T06:13:00.000Z,Báo Mới,data/images/article_2425_image.png,non-clickbait,False,,False,
article_0157,https://www.saostar.vn/giai-tri/tuyen-bo-cua-tan-hoa-hau-hoan-vu-viet-nam-gay-day-song-202506221551567203.html,Tuyên bố dậy sóng của tân Hoa hậu Hoàn vũ Việt Nam ngoài vụ góp hết tiền thưởng,Chia sẻ của tân Hoa hậu Hoàn vũ Việt Nam về lựa chọn sau đăng quang đang gây dậy sóng mạng xã hội.,Giải trí & Showbiz,2025-06-22T16:00:50.592+07:00,SaoStar,data/images/article_0157_image.png,clickbait,False,,False,
article_2516,https://vnexpress.net/de-dap-an-khao-sat-lop-6-truong-thcs-thpt-tran-dai-nghia-4903890.html,"Đề, đáp án khảo sát lớp 6 trường THCS-THPT Trần Đại Nghĩa",Sở Giáo dục và Đào tạo TP HCM tối 19/7 công bố đề và đáp án các môn thi đánh giá năng lực chọn học sinh vào lớp 6 trường THCS-THPT Trần Đại Nghĩa.,Other,2025-06-19T22:34:00+07:00,VnExpress,data/images/article_2516_image.png,non-clickbait,False,,False,
article_1498,https://thanhnien.vn/dieu-tri-thoat-vi-dia-dem-bang-noi-soi-cu-ong-74-tuoi-phuc-hoi-sau-48-gio-185250610173943779.htm,Điều trị thoát vị đĩa đệm bằng nội soi: Cụ ông 74 tuổi phục hồi sau 48 giờ,"Tưởng chừng phải gắn bó với cây gậy suốt đời vì thoát vị đĩa đệm, ông S.E (74 tuổi, quốc tịch Campuchia) đã có thể tự đi lại chỉ sau 2 ngày điều trị tại Bệnh viện đa khoa quốc tế Nam Sài Gòn.",Other,2025-06-10T17:45:00+07:00,Thanh Niên,data/images/article_1498_image.png,non-clickbait,False,,False,
article_0949,https://vietnamnet.vn/khoanh-khac-xuan-son-cung-nam-dinh-nang-cup-vo-dich-v-league-2413847.html,Khoảnh khắc Xuân Son cùng Nam Định nâng Cúp vô địch V-League,"Đánh bại Hà Tĩnh 1-0 trong trận hạ màn mùa giải, Thép Xanh Nam Định có ngày nâng Cúp vô địch V-League đầy cảm xúc trên SVĐ Thiên Trường.",Thể thao,"Chủ Nhật, 22/06/2025 - 20:10",VietNamNet,data/images/article_0949_image.png,non-clickbait,False,,False,
article_2531,https://vnexpress.net/16-dai-hoc-viet-nam-vao-bang-xep-hang-tam-anh-huong-4903047.html,16 đại học Việt Nam vào bảng xếp hạng tầm ảnh hưởng,"16 đại học của Việt Nam vào bảng xếp hạng tầm ảnh hưởng của THE, tăng ba so với năm ngoái, nhiều nhất từ trước đến nay.",Other,2025-06-18T09:39:00+07:00,VnExpress,data/images/article_2531_image.png,non-clickbait,False,,False,
article_0124,https://vietnamnet.vn/trinh-thuong-truc-ban-bi-thu-ky-quyet-dinh-chi-dinh-nhan-su-23-tinh-thanh-moi-2413689.html,"Trình Thường trực Ban Bí thư ký quyết định chỉ định nhân sự 23 tỉnh, thành mới","Văn phòng Trung ương Đảng phối hợp với Ban Tổ chức Trung ương, Ủy ban Kiểm tra Trung ương trình Thường trực Ban Bí thư ký quyết định chỉ định nhân sự ban chấp hành, ban thường vụ, bí thư, phó bí thư, ủy ban kiểm tra của 23 tỉnh, thành (mới).",Chính trị & An ninh,2025-06-21T18:58:00+07:00,VietNamNet,data/images/article_0124_image.png,non-clickbait,False,,False,
article_3656,https://www.24h.com.vn/media-24h/triet-xoa-song-bac-an-minh-tren-doi-que-c762a1674095.html,Triệt xóa sòng bạc 'ẩn mình' trên đồi quế,"Công an tỉnh Lào Cai vừa thông tin, lực lượng chức năng đã triệt phá một ổ nhóm đánh bạc bằng hình thức xóc đĩa, được tổ chức tinh vi trên khu vực đồi quế thuộc huyện Bảo Thắng.",Giải trí & Showbiz,2025-06-19T16:37:55+07:00,24h,data/images/article_3656_image.png,clickbait,False,,False,
article_2969,https://baomoi.com/ai-mot-goc-nhin-khac-tu-truyen-thong-do-thai-c52574228.epi,AI - Một góc nhìn khác từ truyền thống Do Thái,"Vì vậy, các học giả và nhà lãnh đạo tôn giáo ở mọi tín ngưỡng nên suy ngẫm nghiêm túc về lập trường của mình đối với AI, không chỉ để 'theo kịp thời đại', mà còn để gìn giữ bản sắc sâu xa nhất của đức tin mình đang theo đuổi.",Công nghệ & Khoa học,2025-06-23T10:05:00.000Z,Báo Mới,data/images/article_2969_image.png,non-clickbait,False,,False,
article_1300,https://www.24h.com.vn/thi-truong-tieu-dung/nong-nhat-trong-ngay-gia-vang-tang-manh-tro-lai-bat-ngo-thanh-phan-thuc-te-cua-sua-hiup-gia-c52a1674622.html,Nóng nhất trong ngày: Giá vàng tăng mạnh trở lại; Bất ngờ thành phần thực tế của sữa HIUP giả,"Giá vàng hôm nay, 21/6: Tăng mạnh trở lại; Sữa HIUP giả: Giá xuất xưởng 87.800 đồng/lon, bán ra cao gấp 7 lần, bất ngờ thành phần thực tế... là những tin tức thị trường hot nhất hôm nay.",Kinh doanh & Kinh tế,2025-06-21T19:03:00+07:00,24h,data/images/article_1300_image.png,clickbait,False,,False,
article_3471,https://baomoi.com/gan-1-000-nguoi-doi-nang-doi-xe-may-xang-lay-xe-dien-c52575146.epi,Gần 1.000 người đội nắng đổi xe máy xăng lấy xe điện - Chuyên trang Xe Giao Thông,"Sự kiện 'Đổi xăng lấy điện' do VinFast tổ chức đã thu hút nhiều người dân Thủ đô đến tìm hiểu, trải nghiệm và đổi xe máy xăng sang xe điện.",Xe & Vận tải,2025-06-23T11:00:00.000Z,Báo Mới,data/images/article_3471_image.png,clickbait,False,,False,
article_2062,https://thanhnien.vn/ngam-loat-canh-dep-viet-nam-trong-giai-thuong-nhiep-anh-quoc-te-185250617150048374.htm,Ngắm loạt cảnh đẹp Việt Nam trong giải thưởng nhiếp ảnh quốc tế,"30 bức ảnh chụp từ trên không giành giải tại Cuộc thi nhiếp ảnh 35 Awards, trong đó có nhiều cảnh đẹp Việt Nam.",Other,2025-06-19T09:08:00+07:00,Thanh Niên,data/images/article_2062_image.png,non-clickbait,False,,False,
article_1733,https://vnexpress.net/tien-linh-lan-dau-doat-vua-pha-luoi-v-league-4904853.html,Tiến Linh lần đầu đoạt Vua phá lưới V-League,"Bình Dương: Với 14 bàn, tiền đạo Nguyễn Tiến Linh là đồng Vua phá lưới V-League 2024-2025 cùng Alan Sebastiao và Lucao.",Thể thao,2025-06-23T06:06:00+07:00,VnExpress,data/images/article_1733_image.png,non-clickbait,True,Bình Dương,False,
article_1886,https://www.saostar.vn/song-khoe/chu-dong-tam-soat-ung-thu-phoi-tu-som-de-khong-bo-lo-thoi-gian-vang-202506011940477662.html,Chủ động tầm soát ung thư phổi từ sớm để không bỏ lỡ 'thời gian vàng' điều trị,Ung thư phổi là một trong những căn bệnh ung thư gây tử vong hàng đầu trên thế giới.,Sức khỏe & Đời sống,2025-06-01T19:52:08.189+07:00,SaoStar,data/images/article_1886_image.png,clickbait,False,,False,
article_3341,https://vnexpress.net/4-quan-com-ga-khach-nen-thu-khi-den-hoi-an-4898902.html,4 quán cơm gà khách nên thử khi đến Hội An,"Khám phá ẩm thực Hội An, du khách nên thử các quán cơm gà lâu năm ở trung tâm như cơm gà Bà Buội hay Hương - kiệt Sica.",Other,2025-06-16T15:45:00+07:00,VnExpress,data/images/article_3341_image.png,clickbait,False,,False,
article_2050,https://thanhnien.vn/du-khach-bi-can-thieu-khi-mua-hai-san-o-sam-son-185250620161823031.htm,Du khách bị cân thiếu khi mua hải sản ở Sầm Sơn,"Lực lượng chức năng TP.Sầm Sơn (Thanh Hóa) đang xác minh, làm rõ vụ việc nhiều du khách mua hải sản bị cân thiếu.",Other,2025-06-20T16:59:00+07:00,Thanh Niên,data/images/article_2050_image.png,non-clickbait,False,,False,
article_1255,https://vietnamnet.vn/tinh-nao-co-dien-tich-lon-nhat-viet-nam-sau-sap-nhap-2413496.html,Tỉnh nào có diện tích lớn nhất Việt Nam sau sáp nhập?,"Sau khi sáp nhập, diện tích tự nhiên của nhiều địa phương có sự thay đổi. Không phải tỉnh Nghệ An, đây mới là địa phương có diện tích tự nhiên rộng nhất nước ta.",Giáo dục & Học đường,2025-06-21T05:10:00+07:00,VietNamNet,data/images/article_1255_image.png,clickbait,False,,False,
article_3513,https://baomoi.com/mo-to-ban-gioi-han-gan-2-ty-dong-cua-mv-agusta-c52568316.epi,"Mô tô bản giới hạn, gần 2 tỷ đồng của MV Agusta - Đài Phát thanh và truyền hình Hà Nội",Hãng MV Agusta đã cho ra mắt phiên bản mô tô đặc biệt có giá bán gần 2 tỷ đồng.,Xe & Vận tải,2025-06-22T17:39:00.000Z,Báo Mới,data/images/article_3513_image.png,non-clickbait,False,,False,
article_2592,https://thanhnien.vn/g-dragon-giau-co-den-muc-do-nao-185250616144824179.htm,G-Dragon giàu có đến mức độ nào?,"Không chỉ được mệnh danh là 'ông hoàng Kpop', G-Dragon còn là biểu tượng toàn cầu. Ẩn sau sức ảnh hưởng ấy là khối tài sản đáng nể, được xây dựng từ chính tài năng, tầm nhìn chiến lược và bản lĩnh của một nghệ sĩ lớn.",Other,2025-06-16T17:30:00+07:00,Thanh Niên,data/images/article_2592_image.png,clickbait,False,,False,
article_2931,https://www.saostar.vn/du-lich-kham-pha/trai-nghiem-hue-he-nay-tram-sau-nhung-day-du-vi-202505170853509139.html,Trải nghiệm Huế hè này: Trầm sâu nhưng đầy dư vị,"Huế mùa hè không ồn ào, không náo nhiệt, mà lặng lẽ như một khúc nhạc trầm. Nơi ấy có nắng nhẹ, sông êm, tiếng chuông chùa...",Du lịch & Ẩm thực,2025-05-17T08:53:51.698+07:00,SaoStar,data/images/article_2931_image.png,non-clickbait,False,,False,
article_1535,https://kenh14.vn/vi-sao-doanh-nghiep-an-cung-ba-tuyet-tuyen-bo-giai-the-nhung-kenh-tiktok-van-livestream-kinh-doanh-ram-ro-215250623113940994.chn,"Vì sao doanh nghiệp ""Ăn cùng bà Tuyết"" tuyên bố giải thể nhưng kênh TikTok vẫn livestream kinh doanh rầm rộ?","Dù Công ty Ăn Cùng Bà Tuyết đã giải thể từ tháng 6/2025, các sản phẩm cùng tên vẫn được bán rầm rộ trên các sàn thương mại điện tử khiến nhiều người khó hiểu.",Other,2025-06-23T12:53:00,Kênh14,data/images/article_1535_image.png,clickbait,False,,False,
article_0244,https://baomoi.com/lich-thi-dau-bong-da-hom-nay-ngay-22-6-2025-c52566077.epi,Lịch thi đấu bóng đá hôm nay ngày 22/6/2025,"Bnews. Lịch thi đấu bóng đá hôm nay 22/6, sáng mai 23/6 các trận đấu trong nước, quốc tế đêm nay và sáng mai được cập nhật mới nhất, chính xác nhất. Lịch thi đấu ngoại hạng Anh, La Liga, Bundesliga.",Thể thao,2025-06-22T09:30:00.000Z,Báo Mới,data/images/article_0244_image.png,non-clickbait,False,,False,
article_1252,https://vietnamnet.vn/sau-sap-nhap-nguoi-dan-tinh-thanh-nao-giau-nhat-ca-nuoc-2413739.html,"Sau sáp nhập, người dân tỉnh, thành nào ‘giàu’ nhất cả nước?","Ngày 12/6, Quốc hội đã bấm nút chính thức thông qua nghị quyết về sáp nhập đơn vị hành chính cấp tỉnh. Sau sáp nhập, số liệu về quy mô kinh tế cũng như diện tích, dân số của các tỉnh, thành hiện nay có sự thay đổi đáng chú ý.",Giáo dục & Học đường,"Chủ Nhật, 22/06/2025 - 06:49",VietNamNet,data/images/article_1252_image.png,clickbait,False,,False,
article_3046,https://vnexpress.net/ford-dung-ban-xe-dien-do-loi-khoa-cua-4903577.html,Ford dừng bán xe điện do lỗi khóa cửa,"MỹFord ngừng bán Mustang Mach-E do lỗi phần mềm, có thể khiến người lái không thể vào xe, trong khi trẻ nhỏ trong xe không thể mở cửa.",Other,2025-06-20T05:56:00+07:00,VnExpress,data/images/article_3046_image.png,non-clickbait,False,,False,
article_0633,https://thanhnien.vn/danh-gia-thiet-hai-cua-cac-co-so-hat-nhan-iran-sau-khi-bi-my-tan-cong-185250623064345724.htm,Đánh giá thiệt hại của các cơ sở hạt nhân Iran sau khi bị Mỹ tấn công,Nhiều bên cho rằng các cơ sở hạt nhân của Iran bị thiệt hại đáng kể do bị Mỹ dội bom trong cuộc tấn công khiến Iran phản ứng gay gắt tại cuộc họp của Hội đồng Bảo an Liên Hiệp Quốc.,Quốc tế,2025-06-23T07:06:00+07:00,Thanh Niên,data/images/article_0633_image.png,non-clickbait,False,,False,
article_2440,https://baomoi.com/xac-minh-clip-doi-tuong-hanh-hung-2-co-gai-tren-via-he-tai-huyen-hiep-hoa-tinh-bac-giang-c52573801.epi,"Xác minh clip đối tượng hành hung 2 cô gái trên vỉa hè tại huyện Hiệp Hòa, tỉnh Bắc Giang - Chuyên trang An Ninh Thủ Đô","Công an tỉnh Bắc Giang đang phối hợp với Công an thị trấn Bắc Lý, huyện Hiệp Hòa khẩn trương điều tra, xác minh vụ việc có dấu hiệu cố ý gây thương tích xảy ra trên địa bàn vào chiều 20-6.",Other,2025-06-23T09:27:22.000Z,Báo Mới,data/images/article_2440_image.png,non-clickbait,False,,False,
article_0792,https://baomoi.com/agribank-khang-dinh-vi-the-tru-cot-trong-su-nghiep-phat-trien-tam-nong-c52572378.epi,Agribank khẳng định vị thế trụ cột trong sự nghiệp phát triển 'Tam nông',"Tối ngày 22/6, tại Hà Nội, Tổng Liên đoàn Lao động Việt Nam đã tổ chức Chương trình 'Vinh quang Việt Nam' năm 2025 với chủ đề 'Tự hào và Khát vọng'. Tại chương trình, Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam (Agribank) là đại diện ngân hàng duy nhất được xướng tên, ghi dấu ấn đặc biệt với những đóng góp to lớn, bền bỉ và đầy trách nhiệm vì sự phát triển của đất nước – đặc biệt trong lĩnh vực 'Tam nông'.",Tin tức tổng hợp,2025-06-23T06:25:00.000Z,Báo Mới,data/images/article_0792_image.png,non-clickbait,False,,False,
article_2103,https://vietnamnet.vn/phat-hien-nha-thuoc-ban-lo-dau-goi-dau-duoc-lieu-vi-pham-quy-dinh-2413346.html,Phát hiện nhà thuốc bán lô dầu gội đầu dược liệu vi phạm quy định,"Lô dầu gội dược liệu Nakids làm sạch chấy - Hộp 1 chai 100ml vừa bị phát hiện vi phạm quy định, sản xuất sau khi hết hạn số tiếp nhận phiếu công bố sản phẩm mỹ phẩm, nên phải thu hồi trên toàn quốc.",Sức khỏe & Đời sống,2025-06-20T11:17:00+07:00,VietNamNet,data/images/article_2103_image.png,non-clickbait,False,,False,
article_2543,https://tuoitre.vn/trung-ve-real-madrid-to-bi-phan-biet-chung-toc-tai-fifa-club-world-cup-20250623103031888.htm,Trung vệ Real Madrid tố bị phân biệt chủng tộc tại FIFA Club World Cup,"Rạng sáng 23-6, một sự cố gây chấn động đã xảy ra trong chiến thắng 3-1 của Real Madrid trước Pachuca tại FIFA Club World Cup. Trung vệ Antonio Rudiger đã tố cáo cầu thủ Gustavo Cabral của Pachuca có hành vi phân biệt chủng tộc.",Thể thao,2025-06-23T10:46:00+07:00,Tuổi Trẻ,data/images/article_2543_image.png,non-clickbait,False,,False,
article_1525,https://vietnamnet.vn/xung-dot-nga-ukraine-lam-lo-sai-lam-trong-kho-vu-khi-cua-phuong-tay-2410716.html,Xung đột Nga – Ukraine làm lộ sai lầm trong kho vũ khí của phương Tây,"Ukraine cho rằng, phương Tây cần vũ khí sản xuất hàng loạt giá rẻ thay vì vũ khí đắt tiền và cao cấp để chuẩn bị cho cuộc xung đột tiêu hao dai dẳng chống lại một đối thủ như Nga.",Quốc tế,"Chủ Nhật, 22/06/2025 - 05:30",VietNamNet,data/images/article_1525_image.png,non-clickbait,False,,False,
article_0736,https://www.24h.com.vn/an-ninh-xa-hoi/clip-hai-doi-tuong-dung-dao-khong-che-nu-nhan-vien-cua-hang-thoi-trang-c51a1674707.html,[CLIP] Hai đối tượng dùng dao khống chế nữ nhân viên cửa hàng thời trang,"Sau khi khống chế nữ nhân viên, hai đối tượng lục lấy hết tiền trong quầy, sau đó trói nạn nhân lại trước khi bỏ trốn khỏi hiện trường. Toàn bộ diễn biến vụ việc được camera an ninh trong cửa hàng ghi lại.",Chính trị & An ninh,2025-06-22T07:08:34+07:00,24h,data/images/article_0736_image.png,non-clickbait,False,,False,
article_2716,https://baomoi.com/herbalife-viet-nam-thong-bao-c52574190.epi,Herbalife Việt Nam thông báo,Xin trân trọng thông báo đến Quý Khách hàng và Các bên có liên quan:,Other,2025-06-23T09:37:26.000Z,Báo Mới,data/images/article_2716_image.png,non-clickbait,False,,False,
article_0199,https://www.24h.com.vn/tin-tuc-trong-ngay/dung-camera-gan-cuc-ao-de-gian-lan-thi-sat-hach-lai-xe-c46a1674855.html,Dùng camera gắn cúc áo để gian lận thi sát hạch lái xe,Người đàn ông 37 tuổi đã sử dụng các thiết bị công nghệ với mục đích nhằm gian lận trong quá trình thi sát hạch lái xe ô tô.,Tin tức tổng hợp,2025-06-22T18:28:00+07:00,24h,data/images/article_0199_image.png,non-clickbait,False,,False,
article_1650,https://baomoi.com/si-tu-tap-nap-cau-may-tai-van-mieu-quoc-tu-giam-c52572795.epi,Sĩ tử tấp nập cầu may tại Văn Miếu - Quốc Tử Giám,"Sáng 23-6, rất đông sĩ tử đã đến Văn Miếu - Quốc Tử Giám (Hà Nội) để cầu may mắn trước khi bước vào kỳ thi tốt nghiệp THPT năm 2025.",Giáo dục & Học đường,2025-06-23T07:47:00.000Z,Báo Mới,data/images/article_1650_image.png,non-clickbait,False,,False,
article_1481,https://thanhnien.vn/chuyen-gia-chia-se-luong-vitamin-c-can-tieu-thu-moi-ngay-185250621161044463.htm,Chuyên gia chia sẻ lượng vitamin C cần tiêu thụ mỗi ngày,"Vitamin C có trong nhiều thực phẩm như ớt chuông đỏ, cam, bưởi, kiwi, bông cải xanh, dâu tây.",Sức khỏe & Đời sống,2025-06-21T16:10:00+07:00,Thanh Niên,data/images/article_1481_image.png,non-clickbait,False,,False,
